Customer_ID,Customer_Name,Last_Order_Date,Frequency,Monetary,Recency,AOV,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST00261,Myra Das,2023-11-24,5,64770.92,404,12954.18,1,3,3,2.3333333333333335,Medium Value
CUST00262,Aarav Menon,2024-12-06,5,97979.2,26,19595.84,4,3,4,3.6666666666666665,High Value
CUST00263,Anika Reddy,2023-09-21,2,28770.91,468,14385.46,1,1,2,1.3333333333333333,Low Value
CUST00264,Saanvi Singh,2024-09-05,6,208462.74,118,34743.79,2,3,4,3.0,High Value
CUST00265,Vihaan Patel,2024-11-12,4,4750.7699999999995,50,1187.69,3,2,1,2.0,Medium Value
CUST00266,Riya Bose,2024-11-16,4,32968.14,46,8242.04,3,2,2,2.3333333333333335,Medium Value
CUST00267,Reyansh Mehta,2024-12-26,6,37673.49,6,6278.92,4,3,3,3.3333333333333335,High Value
CUST00268,Riya Reddy,2024-11-16,3,4750.22,46,1583.41,3,1,1,1.6666666666666667,Low Value
CUST00269,Aditya Das,2024-03-08,4,183221.25000000003,299,45805.31,1,2,4,2.3333333333333335,Medium Value
CUST00270,Saanvi Agarwal,2024-12-28,5,26010.63,4,5202.13,4,3,2,3.0,High Value
CUST00271,Isha Nair,2024-06-11,5,173470.1,204,34694.02,2,3,4,3.0,High Value
CUST00272,Krishna Reddy,2024-11-25,7,47588.82,37,6798.4,3,4,3,3.3333333333333335,High Value
CUST00273,Aarav Gupta,2024-07-08,5,31920.83,177,6384.17,2,3,2,2.3333333333333335,Medium Value
CUST00274,Saanvi Joshi,2024-12-14,9,29247.519999999997,18,3249.72,4,4,2,3.3333333333333335,High Value
CUST00275,Aarav Patel,2024-01-14,5,36144.96,353,7228.99,1,3,3,2.3333333333333335,Medium Value
CUST00276,Sai Bose,2024-09-15,4,11359.81,108,2839.95,2,2,1,1.6666666666666667,Low Value
CUST00278,Kiara Kapoor,2024-11-04,3,5152.6,58,1717.53,3,1,1,1.6666666666666667,Low Value
CUST00279,Ananya Kumar,2024-09-10,5,22603.05,113,4520.61,2,3,2,2.3333333333333335,Medium Value
CUST00280,Vihaan Gupta,2024-12-03,8,109967.13,29,13745.89,4,4,4,4.0,High Value
CUST00281,Riya Menon,2024-11-27,4,11398.65,35,2849.66,3,2,1,2.0,Medium Value
CUST00282,Navya Malhotra,2024-07-12,8,30034.81,173,3754.35,2,4,2,2.6666666666666665,Medium Value
CUST00283,Krishna Joshi,2024-01-20,3,55701.700000000004,347,18567.23,1,1,3,1.6666666666666667,Low Value
CUST00284,Aadhya Malhotra,2024-10-17,3,81132.32999999999,76,27044.11,3,1,4,2.6666666666666665,Medium Value
CUST00285,Aarav Gupta,2024-07-03,1,11636.95,182,11636.95,2,1,1,1.3333333333333333,Low Value
CUST00286,Myra Chopra,2024-12-23,5,34076.979999999996,9,6815.4,4,3,2,3.0,High Value
CUST00287,Diya Mehta,2023-12-10,1,6119.57,388,6119.57,1,1,1,1.0,Low Value
CUST00288,Myra Nair,2024-11-29,3,28497.65,33,9499.22,4,1,2,2.3333333333333335,Medium Value
CUST00289,Sai Bose,2024-03-14,4,15197.49,293,3799.37,1,2,2,1.6666666666666667,Low Value
CUST00290,Ayaan Singh,2024-10-09,4,37696.71,84,9424.18,2,2,3,2.3333333333333335,Medium Value
CUST00291,Ayaan Agarwal,2024-10-29,7,40528.33,64,5789.76,3,4,3,3.3333333333333335,High Value
CUST00292,Arjun Iyer,2024-09-05,3,15026.46,118,5008.82,2,1,2,1.6666666666666667,Low Value
CUST00293,Vihaan Joshi,2024-07-10,7,38090.3,175,5441.47,2,4,3,3.0,High Value
CUST00294,Krishna Sharma,2024-11-14,3,26428.01,48,8809.34,3,1,2,2.0,Medium Value
CUST00295,Isha Das,2024-11-07,6,71753.11,55,11958.85,3,3,3,3.0,High Value
CUST00296,Myra Das,2024-11-09,4,60741.69,53,15185.42,3,2,3,2.6666666666666665,Medium Value
CUST00297,Aadhya Gupta,2024-11-29,4,30125.690000000002,33,7531.42,4,2,2,2.6666666666666665,Medium Value
CUST00298,Sai Agarwal,2024-12-09,5,9390.599999999999,23,1878.12,4,3,1,2.6666666666666665,Medium Value
CUST00299,Riya Kumar,2024-10-26,5,29217.91,67,5843.58,3,3,2,2.6666666666666665,Medium Value
CUST00300,Kiara Verma,2024-12-02,3,30405.370000000003,30,10135.12,4,1,2,2.3333333333333335,Medium Value
CUST00301,Ishaan Agarwal,2024-08-12,4,19332.27,142,4833.07,2,2,2,2.0,Medium Value
CUST00302,Saanvi Kumar,2024-12-31,7,174574.58,1,24939.23,4,4,4,4.0,High Value
CUST00303,Aarav Sharma,2024-04-20,5,74114.82999999999,256,14822.97,1,3,4,2.6666666666666665,Medium Value
CUST00304,Navya Malhotra,2024-08-07,8,192583.66,147,24072.96,2,4,4,3.3333333333333335,High Value
CUST00305,Anika Chopra,2024-08-12,3,33728.25,142,11242.75,2,1,2,1.6666666666666667,Low Value
CUST00306,Anika Das,2023-07-28,1,3771.48,523,3771.48,1,1,1,1.0,Low Value
CUST00307,Aarav Verma,2023-12-23,3,186553.24,375,62184.41,1,1,4,2.0,Medium Value
CUST00308,Krishna Gupta,2024-10-10,5,208035.37,83,41607.07,3,3,4,3.3333333333333335,High Value
CUST00309,Aarav Kapoor,2024-11-20,6,81959.17,42,13659.86,3,3,4,3.3333333333333335,High Value
CUST00310,Sai Joshi,2024-12-06,2,29093.24,26,14546.62,4,1,2,2.3333333333333335,Medium Value
CUST00311,Arjun Kumar,2024-11-02,4,34213.96,60,8553.49,3,2,2,2.3333333333333335,Medium Value
CUST00312,Sai Gupta,2024-09-04,5,216669.09,119,43333.82,2,3,4,3.0,High Value
CUST00313,Arjun Kumar,2024-07-27,5,56380.549999999996,158,11276.11,2,3,3,2.6666666666666665,Medium Value
CUST00314,Ishaan Mehta,2024-10-31,1,2074.17,62,2074.17,3,1,1,1.6666666666666667,Low Value
CUST00315,Riya Joshi,2024-03-21,6,8857.35,286,1476.22,1,3,1,1.6666666666666667,Low Value
CUST00316,Aadhya Iyer,2024-12-11,2,20009.75,21,10004.88,4,1,2,2.3333333333333335,Medium Value
CUST00317,Aadhya Sharma,2024-12-22,8,134916.19,10,16864.52,4,4,4,4.0,High Value
CUST00318,Riya Das,2023-03-07,1,5538.89,666,5538.89,1,1,1,1.0,Low Value
CUST00319,Saanvi Singh,2024-12-10,4,12901.36,22,3225.34,4,2,1,2.3333333333333335,Medium Value
CUST00320,Aarav Joshi,2024-07-22,4,53576.46,163,13394.12,2,2,3,2.3333333333333335,Medium Value
CUST00321,Ayaan Verma,2024-02-28,2,8502.56,308,4251.28,1,1,1,1.0,Low Value
CUST00322,Ayaan Reddy,2024-01-15,2,5742.759999999999,352,2871.38,1,1,1,1.0,Low Value
CUST00323,Vivaan Gupta,2024-11-27,3,9470.33,35,3156.78,3,1,1,1.6666666666666667,Low Value
CUST00324,Navya Bose,2023-10-01,1,615.49,458,615.49,1,1,1,1.0,Low Value
CUST00325,Aarav Bose,2024-07-19,4,24111.72,166,6027.93,2,2,2,2.0,Medium Value
CUST00326,Arjun Joshi,2024-12-12,3,46452.82000000001,20,15484.27,4,1,3,2.6666666666666665,Medium Value
CUST00327,Myra Malhotra,2023-12-10,4,64302.28,388,16075.57,1,2,3,2.0,Medium Value
CUST00328,Kiara Kumar,2024-12-16,3,1665.97,16,555.32,4,1,1,2.0,Medium Value
CUST00329,Aadhya Verma,2024-12-19,5,135187.74,13,27037.55,4,3,4,3.6666666666666665,High Value
CUST00330,Ananya Pillai,2024-12-03,3,46709.479999999996,29,15569.83,4,1,3,2.6666666666666665,Medium Value
CUST00331,Reyansh Patel,2024-11-30,5,12838.28,32,2567.66,4,3,1,2.6666666666666665,Medium Value
CUST00332,Vivaan Patel,2024-06-03,7,206249.7,212,29464.24,1,4,4,3.0,High Value
CUST00333,Navya Verma,2024-09-11,3,28675.350000000002,112,9558.45,2,1,2,1.6666666666666667,Low Value
CUST00334,Navya Malhotra,2024-10-26,6,41475.46,67,6912.58,3,3,3,3.0,High Value
CUST00335,Riya Verma,2024-12-31,5,53235.39,1,10647.08,4,3,3,3.3333333333333335,High Value
CUST00336,Isha Patel,2024-10-01,2,42674.07,92,21337.04,2,1,3,2.0,Medium Value
CUST00337,Aarav Malhotra,2024-09-12,3,3605.3199999999997,111,1201.77,2,1,1,1.3333333333333333,Low Value
CUST00338,Ishaan Pillai,2024-08-24,7,123123.89000000001,130,17589.13,2,4,4,3.3333333333333335,High Value
CUST00339,Anika Kumar,2024-12-09,7,218301.88,23,31185.98,4,4,4,4.0,High Value
CUST00340,Vihaan Mehta,2024-09-04,9,39787.56,119,4420.84,2,4,3,3.0,High Value
CUST00341,Anika Mehta,2024-08-22,2,2882.48,132,1441.24,2,1,1,1.3333333333333333,Low Value
CUST00342,Anika Menon,2024-05-23,8,196898.39,223,24612.3,1,4,4,3.0,High Value
CUST00343,Arjun Verma,2024-12-25,4,60831.6,7,15207.9,4,2,3,3.0,High Value
CUST00344,Sai Verma,2024-12-09,7,72119.44,23,10302.78,4,4,3,3.6666666666666665,High Value
CUST00345,Saanvi Chopra,2024-09-20,5,31049.75,103,6209.95,2,3,2,2.3333333333333335,Medium Value
CUST00346,Ananya Kapoor,2023-01-30,1,7512.96,702,7512.96,1,1,1,1.0,Low Value
CUST00347,Ananya Pillai,2024-03-13,5,9688.43,294,1937.69,1,3,1,1.6666666666666667,Low Value
CUST00348,Kiara Kapoor,2024-10-12,6,38561.09,81,6426.85,3,3,3,3.0,High Value
CUST00349,Ananya Kapoor,2024-09-30,3,9766.46,93,3255.49,2,1,1,1.3333333333333333,Low Value
CUST00350,Ayaan Singh,2024-12-04,5,90358.09,28,18071.62,4,3,4,3.6666666666666665,High Value
CUST00351,Ayaan Singh,2024-11-11,4,25722.79,51,6430.7,3,2,2,2.3333333333333335,Medium Value
CUST00352,Aditya Gupta,2024-08-22,8,69723.29,132,8715.41,2,4,3,3.0,High Value
CUST00353,Navya Pillai,2024-11-03,6,46998.509999999995,59,7833.08,3,3,3,3.0,High Value
CUST00354,Riya Kumar,2024-09-14,4,166993.04,109,41748.26,2,2,4,2.6666666666666665,Medium Value
CUST00355,Navya Mehta,2024-11-09,2,5236.38,53,2618.19,3,1,1,1.6666666666666667,Low Value
CUST00356,Sai Sharma,2023-12-13,5,30923.089999999997,385,6184.62,1,3,2,2.0,Medium Value
CUST00357,Arjun Iyer,2024-07-14,4,57071.130000000005,171,14267.78,2,2,3,2.3333333333333335,Medium Value
CUST00358,Diya Rao,2024-10-20,2,4842.349999999999,73,2421.17,3,1,1,1.6666666666666667,Low Value
CUST00359,Vivaan Joshi,2024-09-26,6,119691.84,97,19948.64,2,3,4,3.0,High Value
CUST00360,Aadhya Das,2024-11-18,3,66994.1,44,22331.37,3,1,3,2.3333333333333335,Medium Value
CUST00361,Krishna Malhotra,2023-12-07,3,1795.29,391,598.43,1,1,1,1.0,Low Value
CUST00362,Kiara Chopra,2023-12-25,3,8875.48,373,2958.49,1,1,1,1.0,Low Value
CUST00363,Myra Joshi,2024-10-13,5,36358.13,80,7271.63,3,3,3,3.0,High Value
CUST00364,Vihaan Sharma,2023-12-13,4,44296.71,385,11074.18,1,2,3,2.0,Medium Value
CUST00365,Ayaan Joshi,2024-09-20,6,30728.489999999998,103,5121.42,2,3,2,2.3333333333333335,Medium Value
CUST00366,Aditya Menon,2024-01-28,7,53740.26,339,7677.18,1,4,3,2.6666666666666665,Medium Value
CUST00367,Kiara Malhotra,2024-05-26,3,8316.45,220,2772.15,1,1,1,1.0,Low Value
CUST00368,Aadhya Rao,2024-04-26,3,27022.47,250,9007.49,1,1,2,1.3333333333333333,Low Value
CUST00369,Vivaan Das,2024-11-14,10,121218.31,48,12121.83,3,4,4,3.6666666666666665,High Value
CUST00370,Aadhya Pillai,2024-01-05,3,26987.9,362,8995.97,1,1,2,1.3333333333333333,Low Value
CUST00371,Reyansh Gupta,2024-06-08,4,8412.810000000001,207,2103.2,2,2,1,1.6666666666666667,Low Value
CUST00372,Kiara Rao,2024-09-10,2,692.86,113,346.43,2,1,1,1.3333333333333333,Low Value
CUST00373,Ananya Malhotra,2024-07-04,4,76774.24,181,19193.56,2,2,4,2.6666666666666665,Medium Value
CUST00374,Saanvi Agarwal,2024-11-28,6,103390.38,34,17231.73,3,3,4,3.3333333333333335,High Value
CUST00375,Unknown,2023-08-07,1,17312.1,513,17312.1,1,1,2,1.3333333333333333,Low Value
CUST00376,Riya Malhotra,2024-10-15,5,34330.93,78,6866.19,3,3,2,2.6666666666666665,Medium Value
CUST00377,Arjun Mehta,2024-05-20,2,39516.31,226,19758.16,1,1,3,1.6666666666666667,Low Value
CUST00378,Reyansh Joshi,2024-09-07,1,2471.71,116,2471.71,2,1,1,1.3333333333333333,Low Value
CUST00379,Reyansh Bose,2024-12-31,5,51434.9,1,10286.98,4,3,3,3.3333333333333335,High Value
CUST00380,Anika Das,2024-12-28,7,87824.37000000001,4,12546.34,4,4,4,4.0,High Value
CUST00381,Isha Singh,2024-12-30,7,23594.48,2,3370.64,4,4,2,3.3333333333333335,High Value
CUST00382,Ishaan Gupta,2024-12-07,5,10352.119999999999,25,2070.42,4,3,1,2.6666666666666665,Medium Value
CUST00383,Krishna Das,2024-05-03,2,9273.82,243,4636.91,1,1,1,1.0,Low Value
CUST00384,Navya Malhotra,2024-10-08,7,179890.17,85,25698.6,2,4,4,3.3333333333333335,High Value
CUST00385,Vihaan Malhotra,2024-12-16,6,111557.33,16,18592.89,4,3,4,3.6666666666666665,High Value
CUST00386,Vivaan Malhotra,2024-03-27,4,41866.94,280,10466.74,1,2,3,2.0,Medium Value
CUST00387,Ayaan Nair,2024-10-23,5,81212.02,70,16242.4,3,3,4,3.3333333333333335,High Value
CUST00388,Anika Bose,2024-03-21,4,12263.529999999999,286,3065.88,1,2,1,1.3333333333333333,Low Value
CUST00389,Riya Mehta,2024-07-22,3,27270.54,163,9090.18,2,1,2,1.6666666666666667,Low Value
CUST00390,Krishna Kumar,2024-11-09,5,124857.11,53,24971.42,3,3,4,3.3333333333333335,High Value
CUST00391,Sai Menon,2024-12-02,1,2193.94,30,2193.94,4,1,1,2.0,Medium Value
CUST00392,Vivaan Das,2024-10-04,7,19146.13,89,2735.16,2,4,2,2.6666666666666665,Medium Value
CUST00393,Sai Kumar,2024-12-02,5,37665.07,30,7533.01,4,3,3,3.3333333333333335,High Value
CUST00394,Aarav Patel,2024-09-18,4,59967.009999999995,105,14991.75,2,2,3,2.3333333333333335,Medium Value
CUST00395,Sai Kapoor,2024-07-30,4,11656.27,155,2914.07,2,2,1,1.6666666666666667,Low Value
CUST00396,Vihaan Chopra,2024-06-10,1,5044.75,205,5044.75,2,1,1,1.3333333333333333,Low Value
CUST00397,Krishna Gupta,2024-08-24,4,56364.909999999996,130,14091.23,2,2,3,2.3333333333333335,Medium Value
CUST00398,Riya Nair,2024-10-09,5,111363.70999999999,84,22272.74,2,3,4,3.0,High Value
CUST00399,Arjun Singh,2024-04-21,3,27600.39,255,9200.13,1,1,2,1.3333333333333333,Low Value
CUST00400,Sai Verma,2024-11-23,4,44624.909999999996,39,11156.23,3,2,3,2.6666666666666665,Medium Value
CUST00401,Isha Chopra,2024-12-21,7,72673.06,11,10381.87,4,4,3,3.6666666666666665,High Value
CUST00402,Vihaan Malhotra,2024-11-13,3,24992.71,49,8330.9,3,1,2,2.0,Medium Value
CUST00403,Sai Joshi,2023-12-27,4,19320.9,371,4830.23,1,2,2,1.6666666666666667,Low Value
CUST00404,Sai Pillai,2024-12-16,7,32248.32,16,4606.9,4,4,2,3.3333333333333335,High Value
CUST00405,Vivaan Malhotra,2024-10-15,4,13977.9,78,3494.48,3,2,1,2.0,Medium Value
CUST00406,Ananya Nair,2024-12-29,9,197342.47,3,21926.94,4,4,4,4.0,High Value
CUST00407,Riya Das,2024-12-15,7,150582.66999999998,17,21511.81,4,4,4,4.0,High Value
CUST00408,Diya Kumar,2024-10-16,6,45615.4,77,7602.57,3,3,3,3.0,High Value
CUST00409,Sai Singh,2024-12-03,8,90634.05,29,11329.26,4,4,4,4.0,High Value
CUST00410,Riya Menon,2024-03-31,4,62637.479999999996,276,15659.37,1,2,3,2.0,Medium Value
CUST00411,Aarav Menon,2023-12-12,1,8369.47,386,8369.47,1,1,1,1.0,Low Value
CUST00412,Anika Bose,2024-10-24,4,37611.28,69,9402.82,3,2,3,2.6666666666666665,Medium Value
CUST00413,Kiara Sharma,2024-12-21,8,193945.56,11,24243.2,4,4,4,4.0,High Value
CUST00414,Aadhya Patel,2024-03-14,1,2173.22,293,2173.22,1,1,1,1.0,Low Value
CUST00415,Arjun Chopra,2024-11-08,6,31191.24,54,5198.54,3,3,2,2.6666666666666665,Medium Value
CUST00416,Vihaan Das,2024-11-17,4,50580.090000000004,45,12645.02,3,2,3,2.6666666666666665,Medium Value
CUST00417,Ananya Gupta,2024-06-12,5,86196.98999999999,203,17239.4,2,3,4,3.0,High Value
CUST00418,Aarav Patel,2024-12-12,10,28501.42,20,2850.14,4,4,2,3.3333333333333335,High Value
CUST00419,Navya Mehta,2024-08-20,4,75597.36,134,18899.34,2,2,4,2.6666666666666665,Medium Value
CUST00420,Arjun Mehta,2024-12-14,5,47649.65,18,9529.93,4,3,3,3.3333333333333335,High Value
CUST00421,Diya Verma,2024-11-25,5,32471.96,37,6494.39,3,3,2,2.6666666666666665,Medium Value
CUST00422,Saanvi Nair,2024-03-24,3,2437.44,283,812.48,1,1,1,1.0,Low Value
CUST00423,Vivaan Menon,2024-11-26,7,173344.75999999998,36,24763.54,3,4,4,3.6666666666666665,High Value
CUST00424,Aarav Kumar,2024-02-16,2,23270.5,320,11635.25,1,1,2,1.3333333333333333,Low Value
CUST00425,Krishna Joshi,2024-06-27,6,51942.28,188,8657.05,2,3,3,2.6666666666666665,Medium Value
CUST00426,Krishna Chopra,2024-10-12,3,68244.4,81,22748.13,3,1,3,2.3333333333333335,Medium Value
CUST00427,Kiara Patel,2024-06-11,7,94370.73,204,13481.53,2,4,4,3.3333333333333335,High Value
CUST00428,Aditya Joshi,2024-07-09,6,126095.34,176,21015.89,2,3,4,3.0,High Value
CUST00429,Arjun Bose,2024-09-19,4,31577.53,104,7894.38,2,2,2,2.0,Medium Value
CUST00430,Navya Rao,2024-08-13,5,214331.00999999998,141,42866.2,2,3,4,3.0,High Value
CUST00431,Ananya Iyer,2024-06-01,5,13116.77,214,2623.35,1,3,1,1.6666666666666667,Low Value
CUST00432,Vivaan Bose,2023-08-14,1,1782.75,506,1782.75,1,1,1,1.0,Low Value
CUST00433,Aditya Gupta,2024-12-19,4,26279.84,13,6569.96,4,2,2,2.6666666666666665,Medium Value
CUST00434,Aarav Nair,2024-08-20,6,20661.59,134,3443.6,2,4,2,2.6666666666666665,Medium Value
CUST00435,Ayaan Chopra,2024-12-27,10,134326.03999999998,5,13432.6,4,4,4,4.0,High Value
CUST00436,Krishna Kumar,2024-07-25,3,7805.16,160,2601.72,2,1,1,1.3333333333333333,Low Value
CUST00437,Aadhya Gupta,2024-12-26,6,69713.0,6,11618.83,4,4,3,3.6666666666666665,High Value
CUST00438,Arjun Kumar,2024-11-13,8,445584.45,49,55698.06,3,4,4,3.6666666666666665,High Value
CUST00439,Riya Rao,2024-10-12,4,77706.03,81,19426.51,3,2,4,3.0,High Value
CUST00440,Vihaan Das,2024-08-17,4,43912.84,137,10978.21,2,2,3,2.3333333333333335,Medium Value
CUST00441,Ishaan Agarwal,2023-10-28,2,9125.97,431,4562.98,1,1,1,1.0,Low Value
CUST00442,Ayaan Nair,2024-10-30,6,36849.71,63,6141.62,3,4,3,3.3333333333333335,High Value
CUST00443,Reyansh Nair,2024-12-27,5,19468.69,5,3893.74,4,3,2,3.0,High Value
CUST00444,Aadhya Pillai,2024-09-18,4,6422.61,105,1605.65,2,2,1,1.6666666666666667,Low Value
CUST00445,Sai Sharma,2024-10-27,5,172013.3,66,34402.66,3,3,4,3.3333333333333335,High Value
CUST00446,Kiara Sharma,2024-12-09,4,117937.04,23,29484.26,4,2,4,3.3333333333333335,High Value
CUST00448,Kiara Verma,2024-07-06,3,67318.24,179,22439.41,2,1,3,2.0,Medium Value
CUST00449,Aadhya Nair,2024-05-26,2,60994.21,220,30497.1,1,1,3,1.6666666666666667,Low Value
CUST00450,Ayaan Pillai,2024-11-01,7,35775.369999999995,61,5110.77,3,4,3,3.3333333333333335,High Value
CUST00451,Reyansh Pillai,2024-09-11,2,16757.760000000002,112,8378.88,2,1,2,1.6666666666666667,Low Value
CUST00452,Sai Patel,2023-02-05,2,10263.26,696,5131.63,1,1,1,1.0,Low Value
CUST00453,Aditya Reddy,2024-05-02,1,3806.52,244,3806.52,1,1,1,1.0,Low Value
CUST00454,Riya Nair,2024-08-07,6,135542.16999999998,147,22590.36,2,4,4,3.3333333333333335,High Value
CUST00455,Ishaan Menon,2024-09-16,7,138727.05,107,19818.15,2,4,4,3.3333333333333335,High Value
CUST00456,Kiara Malhotra,2024-11-10,12,117930.0,52,9827.5,3,4,4,3.6666666666666665,High Value
CUST00457,Aarav Menon,2024-10-05,5,64237.71000000001,88,12847.54,2,3,3,2.6666666666666665,Medium Value
CUST00458,Reyansh Singh,2024-09-04,2,13186.34,119,6593.17,2,1,1,1.3333333333333333,Low Value
CUST00459,Sai Sharma,2023-11-29,3,8900.009999999998,399,2966.67,1,1,1,1.0,Low Value
CUST00460,Arjun Sharma,2024-04-30,3,15453.57,246,5151.19,1,1,2,1.3333333333333333,Low Value
CUST00461,Vihaan Verma,2024-11-18,9,163473.59000000003,44,18163.73,3,4,4,3.6666666666666665,High Value
CUST00462,Ishaan Kumar,2024-11-29,6,22788.12,33,3798.02,4,4,2,3.3333333333333335,High Value
CUST00463,Ishaan Sharma,2024-09-05,3,17805.550000000003,118,5935.18,2,1,2,1.6666666666666667,Low Value
CUST00464,Sai Das,2024-11-24,5,96735.86,38,19347.17,3,3,4,3.3333333333333335,High Value
CUST00465,Kiara Singh,2024-12-04,5,69072.39,28,13814.48,4,3,3,3.3333333333333335,High Value
CUST00466,Saanvi Menon,2024-12-22,2,81586.64,10,40793.32,4,1,4,3.0,High Value
CUST00467,Kiara Nair,2024-08-03,5,93291.57,151,18658.31,2,3,4,3.0,High Value
CUST00468,Arjun Malhotra,2024-07-27,3,173176.31,158,57725.44,2,1,4,2.3333333333333335,Medium Value
CUST00469,Vihaan Bose,2024-04-15,6,33758.46,261,5626.41,1,4,2,2.3333333333333335,Medium Value
CUST00470,Saanvi Verma,2024-04-26,1,4522.03,250,4522.03,1,1,1,1.0,Low Value
CUST00471,Riya Pillai,2024-12-09,5,39839.649999999994,23,7967.93,4,3,3,3.3333333333333335,High Value
CUST00472,Vihaan Singh,2024-12-06,5,26810.780000000002,26,5362.16,4,3,2,3.0,High Value
CUST00473,Ananya Kumar,2024-04-18,4,12338.470000000001,258,3084.62,1,2,1,1.3333333333333333,Low Value
CUST00474,Isha Chopra,2024-11-10,1,1727.42,52,1727.42,3,1,1,1.6666666666666667,Low Value
CUST00475,Ishaan Nair,2023-09-19,3,75253.82,470,25084.61,1,1,4,2.0,Medium Value
CUST00476,Sai Patel,2024-12-20,1,498.33,12,498.33,4,1,1,2.0,Medium Value
CUST00477,Ayaan Malhotra,2024-09-14,7,94786.05,109,13540.86,2,4,4,3.3333333333333335,High Value
CUST00478,Aadhya Chopra,2024-05-05,4,55166.5,241,13791.62,1,2,3,2.0,Medium Value
CUST00479,Diya Das,2024-12-09,6,37325.909999999996,23,6220.98,4,4,3,3.6666666666666665,High Value
CUST00480,Ayaan Agarwal,2024-06-11,7,20448.28,204,2921.18,2,4,2,2.6666666666666665,Medium Value
CUST00481,Aarav Malhotra,2024-07-08,3,3446.95,177,1148.98,2,1,1,1.3333333333333333,Low Value
CUST00482,Ayaan Chopra,2024-03-12,3,52205.38,295,17401.79,1,1,3,1.6666666666666667,Low Value
CUST00483,Diya Bose,2024-08-31,6,210467.58,123,35077.93,2,4,4,3.3333333333333335,High Value
CUST00484,Vihaan Kapoor,2023-03-30,1,6727.62,643,6727.62,1,1,1,1.0,Low Value
CUST00485,Vihaan Kumar,2024-11-06,6,194408.65,56,32401.44,3,4,4,3.6666666666666665,High Value
CUST00486,Arjun Nair,2024-11-28,5,43810.49,34,8762.1,3,3,3,3.0,High Value
CUST00487,Ishaan Joshi,2024-12-14,5,27327.16,18,5465.43,4,3,2,3.0,High Value
CUST00488,Krishna Pillai,2024-01-09,2,5545.08,358,2772.54,1,1,1,1.0,Low Value
CUST00489,Aadhya Nair,2024-12-03,6,60682.96,29,10113.83,4,4,3,3.6666666666666665,High Value
CUST00490,Krishna Chopra,2023-10-08,2,110423.3,451,55211.65,1,1,4,2.0,Medium Value
CUST00491,Aarav Rao,2024-10-17,5,9974.95,76,1994.99,3,3,1,2.3333333333333335,Medium Value
CUST00492,Arjun Rao,2024-05-23,5,43487.58,223,8697.52,1,3,3,2.3333333333333335,Medium Value
CUST00493,Vihaan Sharma,2023-12-24,3,49784.270000000004,374,16594.76,1,1,3,1.6666666666666667,Low Value
CUST00494,Riya Nair,2024-12-02,5,86403.67,30,17280.73,4,3,4,3.6666666666666665,High Value
CUST00495,Kiara Malhotra,2024-02-06,4,10631.69,330,2657.92,1,2,1,1.3333333333333333,Low Value
CUST00496,Krishna Iyer,2024-11-02,6,55889.35,60,9314.89,3,4,3,3.3333333333333335,High Value
CUST00497,Ishaan Menon,2024-11-18,8,16855.75,44,2106.97,3,4,2,3.0,High Value
CUST00498,Krishna Gupta,2024-04-14,1,1912.52,262,1912.52,1,1,1,1.0,Low Value
CUST00499,Isha Chopra,2024-12-29,2,47379.16,3,23689.58,4,1,3,2.6666666666666665,Medium Value
CUST00500,Sai Verma,2024-11-13,2,126070.88,49,63035.44,3,1,4,2.6666666666666665,Medium Value
CUST00501,Reyansh Agarwal,2024-01-19,1,7741.0,348,7741.0,1,1,1,1.0,Low Value
CUST00502,Vivaan Joshi,2023-12-21,4,53175.0,377,13293.75,1,2,3,2.0,Medium Value
CUST00503,Ananya Bose,2024-12-01,2,10789.54,31,5394.77,4,1,1,2.0,Medium Value
CUST00504,Riya Reddy,2023-07-29,3,59311.9,522,19770.63,1,1,3,1.6666666666666667,Low Value
CUST00505,Isha Patel,2024-09-04,5,33201.37,119,6640.27,2,3,2,2.3333333333333335,Medium Value
CUST00506,Aarav Joshi,2024-12-12,4,82703.73,20,20675.93,4,2,4,3.3333333333333335,High Value
CUST00507,Ananya Agarwal,2024-11-19,3,15952.369999999999,43,5317.46,3,1,2,2.0,Medium Value
CUST00508,Anika Reddy,2024-10-30,8,110778.17000000001,63,13847.27,3,4,4,3.6666666666666665,High Value
CUST00509,Anika Menon,2024-12-08,3,17890.69,24,5963.56,4,1,2,2.3333333333333335,Medium Value
CUST00510,Krishna Joshi,2024-10-19,9,215685.58000000002,74,23965.06,3,4,4,3.6666666666666665,High Value
CUST00511,Isha Nair,2024-01-17,2,8637.16,350,4318.58,1,1,1,1.0,Low Value
CUST00512,Anika Reddy,2024-08-23,7,72918.42000000001,131,10416.92,2,4,3,3.0,High Value
CUST00513,Aarav Das,2023-10-11,1,2561.21,448,2561.21,1,1,1,1.0,Low Value
CUST00514,Riya Pillai,2024-07-14,3,10360.26,171,3453.42,2,1,1,1.3333333333333333,Low Value
CUST00515,Anika Das,2024-01-26,4,17689.59,341,4422.4,1,2,2,1.6666666666666667,Low Value
