Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Region,State,Quantity,Unit_Price,Sales,Discount,Cost,Profit,Payment_Mode,Customer_Type,Revenue,Profit_Margin,Month,Quarter,Year
ORD109676,2023-10-19,CUST01320,Diya Bose,PRD-HOM-030,Vacuum Cleaner Classic 30,Home & Kitchen,Vacuum Cleaner,West,Gujarat,2,8955.15,17910.3,0.05,12000.54,5014.24,UPI,Returning,17014.78,0.2947,2023-10,2023Q4,2023
ORD107737,2023-01-14,CUST04089,Sai Gupta,PRD-BEA-002,Lipstick Elite 2,Beauty,Lipstick,North,Haryana,1,696.0,696.0,0.0,333.59,362.41,UPI,Returning,696.0,0.5207,2023-01,2023Q1,2023
ORD109027,2024-07-22,CUST00895,Krishna Verma,PRD-FAS-028,T-Shirt Basic 28,Fashion,T-Shirt,West,Maharashtra,1,4661.52,4661.52,0.0,2552.36,2109.16,Debit Card,New,4661.52,0.4525,2024-07,2024Q3,2024
ORD109324,2023-03-05,CUST00010,Diya Joshi,PRD-ELE-003,Camera Lite 3,Electronics,Camera,East,Bihar,1,30751.51,30751.51,0.2,23871.56,729.65,Cash on Delivery,Returning,24601.21,0.0297,2023-03,2023Q1,2023
ORD116969,2024-07-18,CUST02679,Aditya Pillai,PRD-BOO-020,Self-Help Book Plus 20,Books,Self-Help Book,North,Haryana,1,518.15,518.15,0.0,371.81,146.34,Debit Card,Returning,518.15,0.2824,2024-07,2024Q3,2024
ORD102276,2023-12-18,CUST02170,Ayaan Nair,PRD-FAS-019,Sunglasses Lite 19,Fashion,Sunglasses,North,Punjab,1,4676.71,4676.71,0.0,2600.34,2076.37,Cash on Delivery,Returning,4676.71,0.444,2023-12,2023Q4,2023
ORD112285,2024-06-07,CUST04144,Anika Sharma,PRD-HOM-021,Vacuum Cleaner Max 21,Home & Kitchen,Vacuum Cleaner,North,Haryana,2,8256.71,16513.42,0.05,11447.94,4239.81,UPI,New,15687.75,0.2703,2024-06,2024Q2,2024
ORD106351,2024-05-23,CUST01071,Anika Kumar,PRD-BEA-002,Lipstick Elite 2,Beauty,Lipstick,East,West Bengal,1,753.77,753.77,0.0,393.66,360.11,Net Banking,Returning,753.77,0.4777,2024-05,2024Q2,2024
ORD115637,2023-04-17,CUST01436,Navya Agarwal,PRD-BEA-028,Hair Dryer Pro 28,Beauty,Hair Dryer,East,Odisha,3,576.95,1730.85,0.2,856.56,528.12,Net Banking,Returning,1384.68,0.3814,2023-04,2023Q2,2023
ORD109347,2024-10-08,CUST01871,Reyansh Malhotra,PRD-BOO-024,Self-Help Book Lite 24,Books,Self-Help Book,West,Rajasthan,1,809.97,809.97,0.0,568.71,241.26,Debit Card,Returning,809.97,0.2979,2024-10,2024Q4,2024
ORD114148,2024-06-18,CUST02418,Aadhya Iyer,PRD-BOO-028,Cookbook Basic 28,Books,Cookbook,West,Gujarat,3,304.38,913.14,0.0,660.72,252.42,Credit Card,New,913.14,0.2764,2024-06,2024Q2,2024
ORD117795,2024-06-16,CUST02647,Diya Singh,PRD-HOM-028,Cookware Set Air 28,Home & Kitchen,Cookware Set,East,Bihar,1,10205.67,10205.67,0.05,7115.65,2579.74,Credit Card,New,9695.39,0.2661,2024-06,2024Q2,2024
ORD112589,2023-11-14,CUST03381,Saanvi Gupta,PRD-ELE-023,Tablet Basic 23,Electronics,Tablet,North,Delhi,1,59188.18,59188.18,0.05,46387.91,9840.86,Debit Card,Returning,56228.77,0.175,2023-11,2023Q4,2023
ORD113115,2024-12-10,CUST03224,Myra Malhotra,PRD-BEA-008,Lipstick Basic 8,Beauty,Lipstick,West,Rajasthan,1,164.23,164.23,0.0,85.3,78.93,Credit Card,New,164.23,0.4806,2024-12,2024Q4,2024
ORD103565,2024-07-22,CUST01756,Aadhya Joshi,PRD-SPO-028,Cycling Helmet Pro 28,Sports,Cycling Helmet,South,Karnataka,2,2926.71,5853.42,0.05,3797.7,1763.05,Debit Card,Returning,5560.75,0.3171,2024-07,2024Q3,2024
ORD110538,2023-10-03,CUST00877,Isha Das,PRD-BEA-025,Sunscreen Basic 25,Beauty,Sunscreen,West,Rajasthan,3,273.54,820.62,0.2,393.87,262.63,Credit Card,New,656.5,0.4,2023-10,2023Q4,2023
ORD104245,2023-01-14,CUST03476,Vihaan Iyer,PRD-FAS-027,Sneakers Classic 27,Fashion,Sneakers,West,Gujarat,1,4307.35,4307.35,0.1,2264.85,1611.76,Credit Card,New,3876.62,0.4158,2023-01,2023Q1,2023
ORD117239,2024-05-22,CUST03143,Navya Kumar,PRD-BEA-028,Hair Dryer Pro 28,Beauty,Hair Dryer,South,Kerala,2,504.66,1009.32,0.0,492.24,517.08,Debit Card,New,1009.32,0.5123,2024-05,2024Q2,2024
ORD114298,2023-03-04,CUST03830,Aarav Joshi,PRD-BOO-004,Textbook Lite 4,Books,Textbook,South,Kerala,1,530.43,530.43,0.25,357.53,40.29,Credit Card,New,397.82,0.1013,2023-03,2023Q1,2023
ORD104872,2024-01-21,CUST01023,Vivaan Iyer,PRD-FAS-009,T-Shirt Elite 9,Fashion,T-Shirt,West,Rajasthan,1,969.55,969.55,0.2,548.12,227.52,UPI,New,775.64,0.2933,2024-01,2024Q1,2024
ORD106601,2023-09-01,CUST01775,Aadhya Singh,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,South,Kerala,2,4684.9,9369.8,0.0,5680.82,3688.98,UPI,Returning,9369.8,0.3937,2023-09,2023Q3,2023
ORD102258,2024-10-18,CUST01432,Arjun Nair,PRD-SPO-022,Cycling Helmet Pro 22,Sports,Cycling Helmet,North,Uttar Pradesh,2,1748.32,3496.64,0.2,2093.94,703.37,Debit Card,New,2797.31,0.2514,2024-10,2024Q4,2024
ORD102320,2023-12-19,CUST03306,Isha Sharma,PRD-BOO-022,Comic Book Max 22,Books,Comic Book,North,Delhi,1,412.27,412.27,0.25,284.8,24.4,Unknown,New,309.2,0.0789,2023-12,2023Q4,2023
ORD102220,2023-05-30,CUST02817,Anika Das,PRD-FAS-030,Handbag Elite 30,Fashion,Handbag,East,Bihar,2,1939.96,3879.92,0.1,2158.24,1333.69,UPI,New,3491.93,0.3819,2023-05,2023Q2,2023
ORD101055,2024-04-17,CUST03097,Vivaan Bose,PRD-SPO-025,Cycling Helmet Lite 25,Sports,Cycling Helmet,East,West Bengal,3,3300.61,9901.83,0.0,6249.12,3652.71,Debit Card,Returning,9901.83,0.3689,2024-04,2024Q2,2024
ORD106248,2023-01-11,CUST03853,Ishaan Menon,PRD-ELE-005,Laptop Elite 5,Electronics,Laptop,East,West Bengal,3,9658.31,28974.93,0.1,22238.13,3839.31,Credit Card,New,26077.44,0.1472,2023-01,2023Q1,2023
ORD116407,2024-12-08,CUST04097,Isha Sharma,PRD-FAS-029,Handbag Classic 29,Fashion,Handbag,West,Rajasthan,2,973.96,1947.92,0.25,1114.98,345.96,Credit Card,Returning,1460.94,0.2368,2024-12,2024Q4,2024
ORD102074,2023-11-07,CUST01347,Navya Pillai,PRD-FAS-028,T-Shirt Basic 28,Fashion,T-Shirt,East,Odisha,1,4638.75,4638.75,0.1,2604.61,1570.26,UPI,New,4174.88,0.3761,2023-11,2023Q4,2023
ORD103400,2024-11-03,CUST03920,Reyansh Bose,PRD-SPO-005,Cricket Bat Air 5,Sports,Cricket Bat,North,Punjab,2,547.75,1095.5,0.0,675.24,420.26,UPI,Returning,1095.5,0.3836,2024-11,2024Q4,2024
ORD112824,2023-09-10,CUST02616,Aadhya Menon,PRD-FAS-021,Sunglasses Elite 21,Fashion,Sunglasses,West,Goa,4,1897.16,7588.64,0.1,4374.08,2455.7,Credit Card,New,6829.78,0.3596,2023-09,2023Q3,2023
ORD102582,2024-04-19,CUST03627,Myra Sharma,PRD-SPO-023,Dumbbell Set Plus 23,Sports,Dumbbell Set,West,Rajasthan,2,1846.45,3692.9,0.0,2371.88,1321.02,Credit Card,Returning,3692.9,0.3577,2024-04,2024Q2,2024
ORD103087,2023-03-09,CUST01791,Saanvi Kumar,PRD-FAS-002,Sunglasses Elite 2,Fashion,Sunglasses,West,Maharashtra,3,580.85,1742.55,0.15,995.88,485.29,Debit Card,New,1481.17,0.3276,2023-03,2023Q1,2023
ORD107443,2024-10-09,CUST02265,Aditya Pillai,PRD-BOO-010,Comic Book Elite 10,Books,Comic Book,East,Odisha,1,1124.66,1124.66,0.0,821.44,303.22,Credit Card,Returning,1124.66,0.2696,2024-10,2024Q4,2024
ORD100637,2023-12-12,CUST03836,Aadhya Agarwal,PRD-BEA-003,Sunscreen Air 3,Beauty,Sunscreen,South,Tamil Nadu,1,1813.95,1813.95,0.0,902.1,911.85,UPI,New,1813.95,0.5027,2023-12,2023Q4,2023
ORD115684,2023-06-21,CUST02471,Arjun Menon,PRD-FAS-028,T-Shirt Basic 28,Fashion,T-Shirt,West,Gujarat,1,4838.94,4838.94,0.15,2693.33,1419.77,Credit Card,New,4113.1,0.3452,2023-06,2023Q2,2023
ORD105259,2024-04-30,CUST01065,Aditya Iyer,PRD-BOO-004,Textbook Lite 4,Books,Textbook,North,Haryana,1,546.91,546.91,0.0,397.68,149.23,Credit Card,New,546.91,0.2729,2024-04,2024Q2,2024
ORD117578,2023-01-27,CUST02686,Isha Malhotra,PRD-SPO-030,Dumbbell Set Basic 30,Sports,Dumbbell Set,North,Uttar Pradesh,1,2566.05,2566.05,0.0,1638.65,927.4,UPI,New,2566.05,0.3614,2023-01,2023Q1,2023
ORD106488,2024-11-18,CUST02424,Reyansh Joshi,PRD-BOO-007,Cookbook Pro 7,Books,Cookbook,East,Odisha,1,335.25,335.25,0.0,233.56,101.69,UPI,New,335.25,0.3033,2024-11,2024Q4,2024
ORD107555,2024-09-01,CUST03889,Reyansh Chopra,PRD-HOM-025,Mixer Grinder Plus 25,Home & Kitchen,Mixer Grinder,West,Goa,4,11505.31,46021.24,0.1,30838.52,10580.6,Credit Card,New,41419.12,0.2555,2024-09,2024Q3,2024
ORD105904,2023-07-24,CUST03586,Kiara Verma,PRD-ELE-016,Camera Elite 16,Electronics,Camera,South,Kerala,1,2309.24,2309.24,0.1,1839.22,239.1,Net Banking,New,2078.32,0.115,2023-07,2023Q3,2023
ORD115973,2023-04-22,CUST03370,Isha Verma,PRD-BEA-008,Lipstick Basic 8,Beauty,Lipstick,South,Kerala,1,163.26,163.26,0.0,79.59,83.67,Debit Card,Returning,163.26,0.5125,2023-04,2023Q2,2023
ORD104934,2023-08-04,CUST02314,Vihaan Agarwal,PRD-HOM-011,Cookware Set Pro 11,Home & Kitchen,Cookware Set,South,Tamil Nadu,1,5976.63,5976.63,0.05,4003.77,1674.03,Net Banking,Returning,5677.8,0.2948,2023-08,2023Q3,2023
ORD105715,2023-02-12,CUST03185,Saanvi Kapoor,PRD-ELE-026,Headphones Max 26,Electronics,Headphones,South,Karnataka,1,46883.1,46883.1,0.0,36027.13,10855.97,Credit Card,New,46883.1,0.2316,2023-02,2023Q1,2023
ORD100206,2024-10-22,CUST02592,Riya Patel,PRD-ELE-011,Smartphone Classic 11,Electronics,Smartphone,South,Tamil Nadu,1,54740.81,54740.81,0.1,42233.39,7033.34,Debit Card,Returning,49266.73,0.1428,2024-10,2024Q4,2024
ORD109728,2023-04-11,CUST03945,Anika Menon,PRD-SPO-014,Running Shoes Basic 14,Sports,Running Shoes,West,Maharashtra,1,2460.46,2460.46,0.0,1529.08,931.38,Net Banking,Returning,2460.46,0.3785,2023-04,2023Q2,2023
ORD106142,2023-12-08,CUST01679,Riya Iyer,PRD-BEA-022,Hair Dryer Pro 22,Beauty,Hair Dryer,North,Delhi,2,2031.66,4063.32,0.3,2126.58,717.74,Debit Card,New,2844.32,0.2523,2023-12,2023Q4,2023
ORD111089,2024-08-24,CUST00982,Sai Mehta,PRD-SPO-017,Cricket Bat Lite 17,Sports,Cricket Bat,East,Odisha,2,4751.43,9502.86,0.1,5650.38,2902.19,Credit Card,Returning,8552.57,0.3393,2024-08,2024Q3,2024
ORD105086,2024-10-09,CUST03942,Aditya Das,PRD-HOM-014,Air Purifier Basic 14,Home & Kitchen,Air Purifier,South,Tamil Nadu,2,8948.24,17896.48,0.25,11855.34,1567.02,UPI,Returning,13422.36,0.1167,2024-10,2024Q4,2024
ORD109256,2024-11-01,CUST04104,Aditya Chopra,PRD-FAS-018,Sneakers Air 18,Fashion,Sneakers,North,Punjab,2,3852.84,7705.68,0.0,4343.7,3361.98,Debit Card,New,7705.68,0.4363,2024-11,2024Q4,2024
ORD110471,2023-12-23,CUST00307,Aarav Verma,PRD-ELE-027,Headphones Classic 27,Electronics,Headphones,North,Punjab,4,46413.24,185652.96,0.05,143314.28,33056.03,Net Banking,New,176370.31,0.1874,2023-12,2023Q4,2023
ORD115511,2023-08-24,CUST03643,Kiara Menon,PRD-ELE-010,Smartwatch Classic 10,Electronics,Smartwatch,East,Jharkhand,5,51937.4,259687.0,0.0,209601.45,50085.55,Net Banking,Returning,259687.0,0.1929,2023-08,2023Q3,2023
ORD110456,2023-09-01,CUST02405,Myra Chopra,PRD-SPO-002,Cycling Helmet Lite 2,Sports,Cycling Helmet,South,Kerala,1,6595.18,6595.18,0.1,4204.41,1731.25,Credit Card,Returning,5935.66,0.2917,2023-09,2023Q3,2023
ORD109367,2023-06-30,CUST02638,Aadhya Agarwal,PRD-HOM-028,Cookware Set Air 28,Home & Kitchen,Cookware Set,West,Rajasthan,1,10052.39,10052.39,0.2,7076.18,965.73,UPI,New,8041.91,0.1201,2023-06,2023Q2,2023
ORD105494,2024-12-07,CUST03684,Aditya Joshi,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,North,Punjab,2,4785.73,9571.46,0.0,5783.22,3788.24,Net Banking,Returning,9571.46,0.3958,2024-12,2024Q4,2024
ORD107293,2024-05-22,CUST03323,Unknown,PRD-SPO-014,Running Shoes Basic 14,Sports,Running Shoes,South,Karnataka,3,2653.57,7960.71,0.25,4755.96,1214.57,Debit Card,New,5970.53,0.2034,2024-05,2024Q2,2024
ORD107273,2024-02-07,CUST00711,Saanvi Rao,PRD-FAS-029,Handbag Classic 29,Fashion,Handbag,South,Kerala,1,965.69,965.69,0.15,538.25,282.59,Debit Card,New,820.84,0.3443,2024-02,2024Q1,2024
ORD117460,2023-03-06,CUST00363,Myra Joshi,PRD-FAS-008,Sneakers Max 8,Fashion,Sneakers,South,Kerala,2,2109.62,4219.24,0.0,2414.66,1804.58,Credit Card,Returning,4219.24,0.4277,2023-03,2023Q1,2023
ORD104194,2023-08-22,CUST03762,Aadhya Nair,PRD-FAS-002,Sunglasses Elite 2,Fashion,Sunglasses,North,Uttar Pradesh,2,577.37,1154.74,0.25,659.9,206.16,Debit Card,Returning,866.06,0.238,2023-08,2023Q3,2023
ORD101759,2023-03-31,CUST02461,Ananya Singh,PRD-BOO-017,Self-Help Book Classic 17,Books,Self-Help Book,West,Goa,3,575.65,1726.95,0.25,1177.5,117.71,Net Banking,Returning,1295.21,0.0909,2023-03,2023Q1,2023
ORD105766,2023-05-08,CUST02153,Riya Menon,PRD-BOO-002,Comic Book Lite 2,Books,Comic Book,West,Gujarat,3,1125.94,3377.82,0.15,2392.32,478.83,Debit Card,New,2871.15,0.1668,2023-05,2023Q2,2023
ORD101155,2024-08-24,CUST03326,Sai Singh,PRD-SPO-005,Cricket Bat Air 5,Sports,Cricket Bat,North,Punjab,1,562.57,562.57,0.1,344.13,162.18,Debit Card,Returning,506.31,0.3203,2024-08,2024Q3,2024
ORD105013,2023-12-26,CUST02866,Aditya Menon,PRD-SPO-019,Dumbbell Set Elite 19,Sports,Dumbbell Set,North,Punjab,1,3775.96,3775.96,0.3,2443.16,200.01,Credit Card,Returning,2643.17,0.0757,2023-12,2023Q4,2023
ORD103246,2023-07-19,CUST00932,Myra Malhotra,PRD-ELE-005,Laptop Elite 5,Electronics,Laptop,West,Maharashtra,1,9012.25,9012.25,0.1,6952.32,1158.71,Credit Card,Returning,8111.02,0.1429,2023-07,2023Q3,2023
ORD113588,2024-06-13,CUST00627,Arjun Chopra,PRD-ELE-018,Smartphone Plus 18,Electronics,Smartphone,West,Maharashtra,1,6194.07,6194.07,0.05,5056.49,827.88,Unknown,New,5884.37,0.1407,2024-06,2024Q2,2024
ORD112299,2023-09-01,CUST04147,Ayaan Das,PRD-BOO-022,Comic Book Max 22,Books,Comic Book,South,Tamil Nadu,1,437.91,437.91,0.15,293.86,78.36,UPI,Returning,372.22,0.2105,2023-09,2023Q3,2023
ORD106305,2024-05-22,CUST02177,Vihaan Agarwal,PRD-SPO-013,Cricket Bat Max 13,Sports,Cricket Bat,North,Uttar Pradesh,1,4403.67,4403.67,0.1,2757.0,1206.3,Cash on Delivery,Returning,3963.3,0.3044,2024-05,2024Q2,2024
ORD105774,2024-10-03,CUST02819,Reyansh Mehta,PRD-BOO-002,Comic Book Lite 2,Books,Comic Book,West,Goa,1,1132.58,1132.58,0.0,785.58,347.0,Credit Card,Returning,1132.58,0.3064,2024-10,2024Q4,2024
ORD110176,2023-12-15,CUST02915,Saanvi Joshi,PRD-BEA-013,Perfume Elite 13,Beauty,Perfume,North,Uttar Pradesh,1,904.45,904.45,0.05,474.2,385.03,Cash on Delivery,Returning,859.23,0.4481,2023-12,2023Q4,2023
ORD105998,2024-03-04,CUST01910,Krishna Das,PRD-BEA-029,Sunscreen Plus 29,Beauty,Sunscreen,East,Bihar,1,2323.55,2323.55,0.2,1180.55,678.29,UPI,Returning,1858.84,0.3649,2024-03,2024Q1,2024
ORD102435,2024-01-15,CUST00248,Aadhya Kumar,PRD-ELE-020,Camera Basic 20,Electronics,Camera,North,Punjab,1,33836.25,33836.25,0.15,27023.52,1737.29,Credit Card,New,28760.81,0.0604,2024-01,2024Q1,2024
ORD107857,2023-04-10,CUST00356,Sai Sharma,PRD-SPO-010,Dumbbell Set Pro 10,Sports,Dumbbell Set,West,Gujarat,1,3633.02,3633.02,0.0,2255.07,1377.95,Credit Card,Returning,3633.02,0.3793,2023-04,2023Q2,2023
ORD111158,2024-11-10,CUST00456,Kiara Malhotra,PRD-ELE-015,Headphones Elite 15,Electronics,Headphones,South,Kerala,1,29858.02,29858.02,0.1,22765.99,4106.23,Cash on Delivery,Returning,26872.22,0.1528,2024-11,2024Q4,2024
ORD109190,2023-09-18,CUST02570,Arjun Bose,PRD-BOO-001,Self-Help Book Lite 1,Books,Self-Help Book,North,Delhi,4,771.49,3085.96,0.25,2075.28,239.19,Net Banking,Returning,2314.47,0.1033,2023-09,2023Q3,2023
ORD110546,2023-04-02,CUST03202,Navya Chopra,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,West,Rajasthan,1,5156.21,5156.21,0.2,3061.07,1063.9,Credit Card,Returning,4124.97,0.2579,2023-04,2023Q2,2023
ORD109188,2024-04-07,CUST01121,Sai Malhotra,PRD-BEA-021,Hair Dryer Basic 21,Beauty,Hair Dryer,North,Punjab,1,2376.88,2376.88,0.05,1168.21,1089.83,Debit Card,Returning,2258.04,0.4826,2024-04,2024Q2,2024
ORD108156,2023-03-21,CUST00651,Krishna Malhotra,PRD-BEA-015,Face Cream Air 15,Beauty,Face Cream,South,Telangana,1,782.81,782.81,0.0,398.02,306.51,Cash on Delivery,Returning,782.81,0.3916,2023-03,2023Q1,2023
ORD100273,2023-12-18,CUST03988,Navya Das,PRD-BEA-025,Sunscreen Basic 25,Beauty,Sunscreen,North,Delhi,2,287.33,574.66,0.1,298.64,218.55,Net Banking,Returning,517.19,0.4226,2023-12,2023Q4,2023
ORD110279,2024-12-18,CUST02699,Myra Rao,PRD-BOO-026,Textbook Elite 26,Books,Textbook,North,Uttar Pradesh,4,917.11,3668.44,0.0,2449.84,1218.6,Debit Card,New,3668.44,0.3322,2024-12,2024Q4,2024
ORD102997,2023-02-11,CUST00567,Ishaan Singh,PRD-BEA-025,Sunscreen Basic 25,Beauty,Sunscreen,East,West Bengal,4,283.33,1133.32,0.1,542.04,477.95,UPI,Returning,1019.99,0.4686,2023-02,2023Q1,2023
ORD100821,2023-06-17,CUST02518,Riya Singh,PRD-FAS-004,Handbag Elite 4,Fashion,Handbag,West,Gujarat,1,2536.35,2536.35,0.1,1422.47,860.24,Credit Card,New,2282.72,0.3768,2023-06,2023Q2,2023
ORD102742,2023-11-06,CUST03315,Reyansh Singh,PRD-FAS-004,Handbag Elite 4,Fashion,Handbag,North,Delhi,2,2619.34,5238.68,0.0,2744.34,2494.34,Net Banking,Returning,5238.68,0.4761,2023-11,2023Q4,2023
ORD111499,2023-10-08,CUST01156,Aarav Gupta,PRD-HOM-015,Bedsheet Set Lite 15,Home & Kitchen,Bedsheet Set,North,Haryana,5,12092.47,60462.35,0.15,42164.9,9228.1,UPI,Returning,51393.0,0.1796,2023-10,2023Q4,2023
ORD109019,2024-11-18,CUST00737,Krishna Reddy,PRD-HOM-016,Cookware Set Classic 16,Home & Kitchen,Cookware Set,East,West Bengal,2,13432.19,26864.38,0.0,17848.26,9016.12,UPI,Returning,26864.38,0.3356,2024-11,2024Q4,2024
ORD100878,2023-12-22,CUST01515,Vivaan Chopra,PRD-HOM-030,Vacuum Cleaner Classic 30,Home & Kitchen,Vacuum Cleaner,North,Uttar Pradesh,1,9446.24,9446.24,0.1,6571.42,1930.2,UPI,Returning,8501.62,0.227,2023-12,2023Q4,2023
ORD109245,2024-04-11,CUST02125,Krishna Mehta,PRD-BEA-023,Sunscreen Lite 23,Beauty,Sunscreen,West,Goa,1,2782.02,2782.02,0.0,1374.2,1407.82,UPI,Returning,2782.02,0.506,2024-04,2024Q2,2024
ORD100877,2023-09-08,CUST04159,Arjun Joshi,PRD-BEA-015,Face Cream Air 15,Beauty,Face Cream,West,Goa,2,714.59,1429.18,0.2,731.64,411.7,Credit Card,New,1143.34,0.3601,2023-09,2023Q3,2023
ORD105364,2023-01-28,CUST01533,Diya Menon,PRD-BEA-010,Perfume Max 10,Beauty,Perfume,North,Punjab,4,1470.64,5882.56,0.2,3040.64,1665.41,UPI,New,4706.05,0.3539,2023-01,2023Q1,2023
ORD107607,2023-12-11,CUST02581,Isha Nair,PRD-BOO-006,Fiction Novel Classic 6,Books,Fiction Novel,North,Delhi,1,811.17,811.17,0.3,586.45,-18.63,Debit Card,New,567.82,-0.0328,2023-12,2023Q4,2023
ORD105308,2024-12-06,CUST01684,Krishna Verma,PRD-SPO-014,Running Shoes Basic 14,Sports,Running Shoes,South,Telangana,1,2531.56,2531.56,0.05,1562.27,842.71,Credit Card,Returning,2404.98,0.3504,2024-12,2024Q4,2024
ORD103788,2024-01-09,CUST02076,Reyansh Mehta,PRD-FAS-027,Sneakers Classic 27,Fashion,Sneakers,South,Karnataka,1,3980.89,3980.89,0.2,2220.49,964.22,Credit Card,Returning,3184.71,0.3028,2024-01,2024Q1,2024
ORD103720,2024-08-11,CUST00528,Aarav Agarwal,PRD-SPO-020,Dumbbell Set Air 20,Sports,Dumbbell Set,West,Maharashtra,1,3826.03,3826.03,0.0,2311.24,1514.79,Debit Card,Returning,3826.03,0.3959,2024-08,2024Q3,2024
ORD101962,2024-07-11,CUST02189,Diya Nair,PRD-ELE-009,Smartphone Classic 9,Electronics,Smartphone,North,Uttar Pradesh,1,56012.79,56012.79,0.15,43800.44,3810.43,Credit Card,Returning,47610.87,0.08,2024-07,2024Q3,2024
ORD100228,2023-03-19,CUST01896,Aarav Kapoor,PRD-BEA-023,Sunscreen Lite 23,Beauty,Sunscreen,West,Rajasthan,1,2990.83,2990.83,0.1,1455.47,1236.28,Net Banking,New,2691.75,0.4593,2023-03,2023Q1,2023
ORD113246,2024-03-26,CUST02767,Vivaan Nair,PRD-ELE-024,Headphones Pro 24,Electronics,Headphones,East,Jharkhand,1,3789.79,3789.79,0.15,2889.22,332.1,Credit Card,Returning,3221.32,0.1031,2024-03,2024Q1,2024
ORD101184,2024-07-21,CUST02630,Vihaan Joshi,PRD-BEA-022,Hair Dryer Pro 22,Beauty,Hair Dryer,North,Delhi,4,2022.87,8091.48,0.15,4225.16,2652.6,UPI,Returning,6877.76,0.3857,2024-07,2024Q3,2024
ORD116532,2024-02-19,CUST03612,Ishaan Reddy,PRD-BOO-022,Comic Book Max 22,Books,Comic Book,East,Odisha,4,434.01,1736.04,0.2,1220.48,168.35,Debit Card,Returning,1388.83,0.1212,2024-02,2024Q1,2024
ORD110989,2024-11-22,CUST02934,Anika Joshi,PRD-HOM-002,Air Purifier Air 2,Home & Kitchen,Air Purifier,East,Bihar,1,9262.71,9262.71,0.05,6536.68,2262.89,Credit Card,New,8799.57,0.2572,2024-11,2024Q4,2024
ORD101942,2023-11-04,CUST00870,Aadhya Bose,PRD-HOM-007,Cookware Set Basic 7,Home & Kitchen,Cookware Set,South,Kerala,5,5651.0,28255.0,0.15,19373.65,4643.1,Debit Card,Returning,24016.75,0.1933,2023-11,2023Q4,2023
ORD100214,2024-01-28,CUST03556,Aadhya Malhotra,PRD-FAS-028,T-Shirt Basic 28,Fashion,T-Shirt,North,Delhi,1,4694.15,4694.15,0.05,2506.21,1953.23,Net Banking,New,4459.44,0.438,2024-01,2024Q1,2024
ORD101619,2024-02-13,CUST01961,Navya Reddy,PRD-BOO-012,Textbook Elite 12,Books,Textbook,West,Gujarat,1,346.74,346.74,0.05,254.34,75.06,Debit Card,Returning,329.4,0.2279,2024-02,2024Q1,2024
ORD105570,2024-11-01,CUST02433,Myra Mehta,PRD-HOM-004,Mixer Grinder Air 4,Home & Kitchen,Mixer Grinder,West,Goa,3,12375.44,37126.32,0.05,24973.86,10296.14,UPI,Returning,35270.0,0.2919,2024-11,2024Q4,2024
ORD114883,2024-11-18,CUST04184,Ayaan Singh,PRD-BOO-005,Fiction Novel Lite 5,Books,Fiction Novel,West,Maharashtra,2,1189.76,2379.52,0.0,1643.5,736.02,Credit Card,Returning,2379.52,0.3093,2024-11,2024Q4,2024
ORD115908,2023-02-13,CUST03498,Kiara Kapoor,PRD-ELE-011,Smartphone Classic 11,Electronics,Smartphone,North,Haryana,1,56269.43,56269.43,0.0,42830.44,13438.99,Net Banking,New,56269.43,0.2388,2023-02,2023Q1,2023
ORD108163,2024-06-11,CUST03553,Aarav Singh,PRD-HOM-012,Mixer Grinder Classic 12,Home & Kitchen,Mixer Grinder,West,Goa,1,3040.03,3040.03,0.05,2071.69,816.34,Credit Card,Returning,2888.03,0.2827,2024-06,2024Q2,2024
ORD117071,2023-09-24,CUST02693,Reyansh Malhotra,PRD-SPO-006,Dumbbell Set Basic 6,Sports,Dumbbell Set,North,Uttar Pradesh,1,1998.41,1998.41,0.05,1186.58,711.91,Net Banking,New,1898.49,0.375,2023-09,2023Q3,2023
ORD116987,2024-06-25,CUST00442,Ayaan Nair,PRD-SPO-003,Cricket Bat Plus 3,Sports,Cricket Bat,West,Maharashtra,1,4645.27,4645.27,0.1,3019.38,1161.36,Cash on Delivery,Returning,4180.74,0.2778,2024-06,2024Q2,2024
ORD105744,2024-08-24,CUST03300,Anika Chopra,PRD-ELE-014,Tablet Classic 14,Electronics,Tablet,North,Uttar Pradesh,1,32625.55,32625.55,0.2,27086.2,-985.76,Cash on Delivery,New,26100.44,-0.0378,2024-08,2024Q3,2024
ORD117970,2023-02-10,CUST01658,Sai Verma,PRD-HOM-009,Mixer Grinder Air 9,Home & Kitchen,Mixer Grinder,South,Kerala,2,12167.28,24334.56,0.0,15941.98,8392.58,Credit Card,New,24334.56,0.3449,2023-02,2023Q1,2023
ORD109130,2024-12-13,CUST03747,Anika Agarwal,PRD-FAS-016,Sneakers Classic 16,Fashion,Sneakers,North,Punjab,1,2622.67,2622.67,0.0,1495.21,1127.46,UPI,Returning,2622.67,0.4299,2024-12,2024Q4,2024
